E_intercept,alpha_base
176352081748.78668,9.098034965028563e-06
247607507343.57147,1.022677195234776e-05
163792635460.2397,1.1146547661932771e-05
165934917585.94482,8.514627897088954e-06
239811773499.95804,8.248410591144927e-06
184073299627.74512,1.2337064886696977e-05
178598480527.13028,8.826167299644188e-06
216212468685.06165,1.04905147008514e-05
192914367914.71808,9.514009592260474e-06
224058014800.92407,8.296528476258582e-06
224498622920.83698,8.216410860108512e-06
178289998593.23444,1.2424277709162996e-05
186874528904.4808,7.320973713794011e-06
190662710774.75616,1.1629304117934962e-05
161698659926.52737,7.429767620548789e-06
165157928798.36148,1.0439804486119598e-05
213941196174.2521,1.0191499550617563e-05
230061077182.36093,1.1084396636789304e-05
226626348608.3212,6.571314333714004e-06
239727285289.8253,8.564008488037031e-06
202696747635.10995,9.997564906522657e-06
225644267861.0326,7.62503400804434e-06
164951718214.93927,8.611164855152756e-06
213591029480.1799,1.0347855998226024e-05
211733939314.74225,7.599677608296026e-06
178004400010.1989,9.19951474762922e-06
255677684445.51785,1.0285851954239456e-05
164395042680.62552,1.0779176854778489e-05
220169259198.21463,8.382939496794931e-06
159349027628.71133,1.1106680840311506e-05
211631501598.32013,6.565384203358456e-06
183643211048.18265,1.0286440989317594e-05
172523158274.41064,6.545186075177714e-06
153905152110.0655,1.2308640460636922e-05
252488663599.9381,6.95313920351298e-06
148456421933.06912,1.1499137040172827e-05
231869944753.29355,8.572569652501362e-06
179998919520.7095,8.737846017152599e-06
174590118382.94305,1.0965736659754018e-05
248275595875.94797,8.159463270603509e-06
174604470446.24973,9.508834354809727e-06
193257049244.1849,1.1491907352908592e-05
224685220589.69156,1.0751602674151669e-05
251488733190.00677,1.0887691498037485e-05
190434202366.5861,7.978658418118438e-06
233587244412.10248,1.100933834751904e-05
192325544955.6521,9.8023387851073e-06
232659619399.97888,6.996873451461303e-06
254276375780.8849,7.716847757943329e-06
252190952743.2354,1.0865594167553898e-05
163960770937.3973,8.807456832158947e-06
152449379250.3204,9.532415177083849e-06
189842845203.7241,1.100929278710403e-05
255987078025.5312,6.5658552599187365e-06
157589037105.9156,7.793804084372981e-06
253229646507.2628,9.686744898639004e-06
214480265327.8703,7.097467016219582e-06
175484730648.20126,8.439278808524274e-06
242064026505.22675,7.341584166208282e-06
230180013328.06445,9.205513452406634e-06
231174120668.7838,9.96388648235788e-06
195862660402.7725,9.31617433915022e-06
200575657041.34415,1.0166816497697484e-05
151963411361.86963,6.5556156931886135e-06
188773744524.01468,1.1852895887133704e-05
204228085332.62112,7.210466535485991e-06
255658530914.35516,8.095761724807577e-06
214551356046.5608,1.0535930622668852e-05
223782049089.9863,7.452762942518578e-06
239453412933.474,8.89726210633221e-06
162642679660.07996,7.775553192263837e-06
252744647900.1543,1.2414679738182175e-05
147898210330.27304,9.132260718949742e-06
214395776360.80115,1.0980435470144545e-05
208379749307.46335,1.228917422900988e-05
167488836349.37418,7.844242326812245e-06
203698283672.33752,7.78537183430316e-06
233954645424.52856,7.66808340992129e-06
214295360018.7685,9.737092655177884e-06
166289620656.52005,1.0087034465677322e-05
234151364536.96,1.1695434198615478e-05
145886177599.06723,1.032760570864866e-05
146750944023.07736,1.0595851215794044e-05
157367350577.49887,7.685779573071443e-06
228117896705.10938,8.519722398765166e-06
237097248723.66705,1.2212133935924755e-05
149714533223.99768,1.1774448417796064e-05
230372257342.39615,1.2338642989714284e-05
251623027769.76093,1.1194226305147753e-05
233052306799.8178,8.146434122156544e-06
234679455933.39832,1.1187906842547916e-05
211521040138.71893,1.0270224757844263e-05
209603705707.5756,1.1031298077635498e-05
154317834956.8799,7.727986143787859e-06
175693980719.8941,1.221528530202864e-05
189626415421.1992,9.389612986642668e-06
170449135079.0994,9.12143031569175e-06
249368175942.95425,1.0952766980291218e-05
234361419324.7165,1.0441558248545398e-05
157407107616.8394,1.078297337834044e-05
226050617876.90182,8.054081444110419e-06
146841854570.12512,8.308941187312591e-06
207378703940.2676,7.457540115414702e-06
251632128273.4236,7.974923860374551e-06
172593779273.8203,7.152455922292057e-06
235070827652.6355,8.46855063220187e-06
228301064779.99988,1.0664605133907222e-05
175514354446.89655,9.006830580224855e-06
205322451496.046,9.507721402207698e-06
250634660999.13956,9.308916004031211e-06
148975406846.52393,6.716267810887704e-06
225784877289.238,7.922178616452808e-06
253768914582.42413,7.014009247509003e-06
233241177264.5085,1.0757591522164288e-05
176091024585.34247,8.486869801581746e-06
255632061639.4319,1.036410075094585e-05
191855646043.856,1.0521326277852218e-05
183385345698.57867,1.1872406811630978e-05
199853130248.8009,1.2134854131492618e-05
169925527805.18124,8.668023662804537e-06
237254373870.206,7.839465701420604e-06
255528364557.75455,7.144640248652707e-06
152395001069.67563,8.659925657793486e-06
164929341960.45526,8.171779206586279e-06
230924041879.72388,8.46179247952326e-06
193241565280.67575,7.192357478762053e-06
247776586660.31375,9.337781670453814e-06
172568678423.15448,9.504800474321063e-06
167375838549.723,9.897161682540886e-06
241875192564.9458,1.0313208923172304e-05
170705816112.03265,1.0912260708075882e-05
180466398814.73236,1.237312826111291e-05
222182400339.73734,7.669345733027977e-06
192953404877.24408,1.1127767663954243e-05
222722286117.67725,1.1503585409236073e-05
184107257389.4256,1.078237248284878e-05
218572215571.82617,8.6074390458981e-06
177962055605.76416,7.803509622164274e-06
221555773642.87943,1.0323685531076849e-05
234071800246.5761,6.60375253054053e-06
215412472195.2539,7.975568996418779e-06
230482940836.7501,9.417135688684374e-06
166501655516.20114,1.0269201119250297e-05
175429362226.88733,8.530481630926911e-06
187736690047.84183,1.12926564888052e-05
220593097130.5389,1.0584457482140389e-05
239077653726.0868,8.413783213638397e-06
220630478300.89825,8.713493169065475e-06
185327446400.9982,1.085456194580327e-05
227597377324.41608,7.454681706292881e-06
254267939672.15887,1.089566346855982e-05
247073672914.4555,6.9707041787175925e-06
193127880755.8364,1.0458694581256344e-05
167212170600.24316,6.689396513843302e-06
160344495022.65363,6.836097193962107e-06
225211547499.13504,8.876557785041225e-06
243688199308.86905,1.038890175803659e-05
154511919480.94574,1.2439529514458418e-05
202686764447.69556,8.556412393498855e-06
217131410036.39496,7.050961658742859e-06
158028217531.31802,1.2161232010839784e-05
159218774940.92426,8.884552738912917e-06
174816184459.5905,1.1390217614744691e-05
155602576603.79886,1.203938268575909e-05
163605657570.37042,9.523534965712484e-06
186488204766.50403,7.405256351301243e-06
202315465990.8676,1.2297964112188414e-05
246295207726.7973,1.0152551366814592e-05
254940982077.09244,8.856866515897624e-06
220021204122.1903,7.0781630567163214e-06
150677089543.13086,1.1157242332363926e-05
234771422712.93384,7.298480500284928e-06
195939934966.6144,7.204106307121145e-06
231439673566.633,1.1680369676300276e-05
159678943352.62698,9.465164737991449e-06
166258015802.50342,1.129153832128042e-05
224107878765.35727,9.954482668647014e-06
217680324001.91528,1.2096482482193816e-05
183237573254.99423,1.0439823645163269e-05
258362232993.0936,9.188842550886372e-06
229735015414.3875,1.1680300255679854e-05
171989775271.19827,9.615506421400109e-06
211175199951.64023,9.608154496401788e-06
207176770345.02563,1.0699823047109648e-05
205945173465.3469,1.0534872993366344e-05
189955453203.6649,1.0581435813757425e-05
152185030158.66394,1.1079964387405684e-05
191466815260.24567,1.2184782789797796e-05
222362255050.6696,8.738156349579759e-06
235003879667.8234,7.193687005628285e-06
202313694566.5972,6.753974551123257e-06
175929616856.85455,6.75853267139288e-06
230967279658.3096,1.1198291022562475e-05
172001122477.56134,8.830291101001484e-06
254270492631.5785,7.043448805651321e-06
218944372248.13287,8.755832630666225e-06
220541746926.29755,7.054226804293947e-06
198586401529.3911,1.2330833119988222e-05
248554468078.65613,1.10855159117016e-05
146843855392.94537,8.10491392062892e-06
230072102567.7138,9.252452154904173e-06
152459745205.80807,6.883363252731742e-06
227928963757.2513,6.751511748004459e-06
218666659553.50772,9.337314677361444e-06
173052674596.0673,9.220742208354716e-06
216915964682.496,1.0615874644654042e-05
152377812575.9961,1.016528568072908e-05
186441808571.21097,9.037229882945182e-06
195630636889.0093,1.0092206025581968e-05
258832407294.8472,1.1744730253871177e-05
258495965093.1333,8.259417775843437e-06
229949243159.5033,7.762708548964492e-06
158654360244.3667,1.138642139618394e-05
213916101402.83716,1.1532824954359548e-05
194497903579.68384,8.363939207239472e-06
162972571125.90875,1.0507308470062478e-05
152297710725.34952,1.1813883130964837e-05
245518287745.9752,9.64196180663379e-06
156786672231.59357,7.629987089907297e-06
201896973252.28564,1.2234095256965297e-05
192013443228.8265,6.8520979292414124e-06
173048697853.08063,9.25337502545604e-06
255010309420.72595,1.0133829181781707e-05
247982342933.6909,1.0218779700859023e-05
194886750177.4626,1.2317279486796153e-05
149988616335.3148,9.31928878438755e-06
228952929110.9178,7.675376402540725e-06
189985092562.50848,1.0709717068493388e-05
185531852531.9769,8.037758566908228e-06
184749370118.70856,9.16441462643396e-06
233771054776.34296,8.838316863424627e-06
179113541126.1931,8.059406835013583e-06
244562368930.83047,7.751414665830823e-06
146349181396.2547,1.0075850777903008e-05
258821254287.0913,7.773719911204035e-06
258272309580.2271,9.499450818558038e-06
181817406065.6002,1.1334321728368078e-05
239954380744.39136,1.1193851095557592e-05
163071732963.731,1.1839306034235944e-05
201365680962.9468,1.125838926906349e-05
252794204636.04996,7.251447552136691e-06
153955464075.1523,1.1975794776056575e-05
167339988771.51047,9.413972486755428e-06
214588295937.4433,1.0197004919021298e-05
181971820360.8365,1.072029544368918e-05
230957747607.3715,1.1478465988421606e-05
252590268951.66675,8.801699474300063e-06
223584624637.9428,1.0164498539228576e-05
184252608067.47,8.842425007301944e-06
249703991299.8029,1.2114798106521992e-05
164349150877.05743,8.487178070365084e-06
172820917796.11063,1.210377891076474e-05
167995796252.35364,8.883173650561393e-06
170104357128.46497,9.841875475928072e-06
157322546790.67148,8.142922238618368e-06
181615683893.8025,7.5133190207832815e-06
185151696044.97284,1.0637122861444092e-05
212456434263.27783,1.1131850884285549e-05
185870875365.74332,1.1679022992734528e-05
239776948762.05957,8.425543902587482e-06
174398196226.4242,6.625318264547426e-06
187426239233.90472,1.1826816371294428e-05
254379686616.2914,1.1367192436147714e-05
184710977137.74573,1.2073514634893089e-05
231617666898.68063,1.1813302288015124e-05
218845512203.83032,7.238559132952972e-06
242150392608.04883,7.89027013457319e-06
200091524978.7668,1.0082580587457044e-05
216789829921.03665,9.88218412989647e-06
188546185137.5437,8.64334411367938e-06
224031543837.5609,1.1731819729908562e-05
186820274318.02255,1.0847193769013345e-05
174601005303.9258,6.618195657102515e-06
162617823168.44702,7.746698574284226e-06
177611488978.36652,1.0351885758266809e-05
180935332772.86285,6.554656878078063e-06
173422876631.14294,1.2381111091498024e-05
252600419316.5888,1.1919242455048538e-05
201353869835.89825,8.896366665780482e-06
246684536388.4613,8.567730000121339e-06
253010990118.93457,1.094726970527956e-05
176464438143.71457,1.127636082391919e-05
211413990640.4262,9.925868059830631e-06
203748367415.84772,6.780874636951613e-06
258587551241.87875,9.89884128556704e-06
238776883802.7765,9.261184336745609e-06
237399753063.79404,7.791851324240973e-06
230145984210.9695,1.0367552550485871e-05
195552370659.46844,7.55562909968094e-06
235462355665.76868,8.049120075967756e-06
175322281445.99274,8.196178469994817e-06
147763481877.7016,1.0174764937200924e-05
216623994322.63608,8.588603937225069e-06
229304523247.49792,9.034928917797551e-06
254226252504.6953,7.360983336871924e-06
253453733257.61407,9.59446088963712e-06
214324688914.77396,1.211376255876957e-05
253619315452.5135,7.436452815733014e-06
149129837925.97638,9.460694874713877e-06
182418582538.46585,1.1985669971103971e-05
150192665390.17584,1.1612998440149124e-05
212319707019.6565,6.742811967703199e-06
187093477586.29584,7.574383057843707e-06
164412664374.31995,7.361470080880191e-06
210742859990.0764,1.115198462365016e-05
225936089577.10663,9.388170733328878e-06
193802802312.6025,7.97137660944784e-06
182992980387.1889,1.0768764591673494e-05
227468817677.7068,9.507587835208043e-06
192713478251.5286,9.400241800353584e-06
164687321698.1967,8.153893593578601e-06
239580838656.8621,8.903106803791943e-06
219861850589.42545,7.431679463992117e-06
216708281214.97397,1.0474029604669776e-05
229436423971.56903,1.0276740384803452e-05
253397441842.6326,9.209395060081163e-06
194815323962.3457,1.2230428030789037e-05
251051751492.83237,8.101212700275457e-06
164055203593.2002,1.1204842563501868e-05
210810756001.35217,1.1452555115803176e-05
184152831176.9772,9.708020190053072e-06
241403272195.84317,6.655314754504503e-06
211945910257.943,6.888411108859233e-06
148160239393.1291,9.055948002465115e-06
158707876916.44226,8.146089815594096e-06
220998291394.81436,8.739794778412719e-06
226703776751.7022,1.1047262865685502e-05
232019776981.03827,8.86013015724382e-06
182851852986.325,8.585311337818636e-06
177588247951.14996,1.088774811477335e-05
241999338631.65372,1.192033381653618e-05
171958122063.08545,9.30761952279763e-06
146313560702.00696,8.275126293425765e-06
225557725061.22168,1.2394694470257358e-05
234887376864.8641,1.1203180412006424e-05
206860582584.40265,1.2054448327606722e-05
157887194912.30017,9.427255080965364e-06
152896695838.80252,1.2217699471990376e-05
150484368221.5165,1.1560254811963707e-05
241886651586.6425,1.09462288116092e-05
161777313942.60538,6.942156666112158e-06
174472171341.20343,1.0809269204938251e-05
219758464321.11975,9.55634280862378e-06
179223885398.59824,1.208420632626059e-05
194973826306.0173,6.963527176453332e-06
188313600362.7082,8.742228491124832e-06
154526548531.4479,6.822446575857954e-06
182314500781.3672,1.1120083591332456e-05
177260292447.5922,8.043956634592006e-06
226737785499.77667,1.151516007332639e-05
182914448628.1199,7.66007016797061e-06
234282576923.85657,8.641512682132334e-06
200731567678.77863,7.405305106918943e-06
163913995998.36185,9.16465405301573e-06
160824801912.76266,1.0117977917814658e-05
185754239101.76352,7.141306039894396e-06
219414537507.0164,6.543992405569878e-06
154097159661.70786,7.339506352867944e-06
163805681387.41486,8.267494977175025e-06
153726321208.50406,8.269568687647009e-06
259075627760.8597,7.619945213997419e-06
215038767066.5481,8.828684947943142e-06
181982203245.9414,1.0561248290113815e-05
150689005873.76013,7.539623207393856e-06
251525830763.85577,1.0782505756223754e-05
231629732612.9385,8.69630681172928e-06
215990672701.64627,8.834049533053134e-06
186180230361.3084,1.104978242925418e-05
232526440709.80997,7.691993769212767e-06
206796994573.59167,1.1580064867060824e-05
234953834330.2057,1.1690081003866764e-05
187507954229.6083,9.644590569330695e-06
213378173740.0766,6.866026003858489e-06
171918375094.83682,8.724326661297597e-06
205736747176.93295,1.1843416788039714e-05
246003743964.23004,9.275980638914244e-06
146272126032.50946,7.811502055645731e-06
249656960306.20932,8.452570378856186e-06
153872093817.87796,1.0697315570718112e-05
